"GEO_ID","NAME","B01003_001E","B01003_001M","B01003_001MA","B01003_001EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total",
"1400000US17111871305","Census Tract 8713.05, McHenry County, Illinois","5968","501","null","null",
"1400000US17111871307","Census Tract 8713.07, McHenry County, Illinois","5254","543","null","null",
"1400000US17111871310","Census Tract 8713.10, McHenry County, Illinois","4370","434","null","null",
"1400000US17111871311","Census Tract 8713.11, McHenry County, Illinois","4650","580","null","null",
"1400000US17111871312","Census Tract 8713.12, McHenry County, Illinois","5835","465","null","null",
"1400000US17111871313","Census Tract 8713.13, McHenry County, Illinois","1892","425","null","null",
"1400000US17111871402","Census Tract 8714.02, McHenry County, Illinois","6142","439","null","null",
"1400000US17111871404","Census Tract 8714.04, McHenry County, Illinois","4261","452","null","null",
"1400000US17111871501","Census Tract 8715.01, McHenry County, Illinois","6354","731","null","null",
"1400000US17111871502","Census Tract 8715.02, McHenry County, Illinois","8022","440","null","null",
"1400000US17111871600","Census Tract 8716, McHenry County, Illinois","5330","606","null","null",
"1400000US17197880105","Census Tract 8801.05, Will County, Illinois","6397","476","null","null",
"1400000US17197880106","Census Tract 8801.06, Will County, Illinois","4910","628","null","null",
"1400000US17197880107","Census Tract 8801.07, Will County, Illinois","4938","432","null","null",
"1400000US17197880109","Census Tract 8801.09, Will County, Illinois","5303","699","null","null",
"1400000US17197880111","Census Tract 8801.11, Will County, Illinois","4249","660","null","null",
"1400000US17197880112","Census Tract 8801.12, Will County, Illinois","1937","213","null","null",
"1400000US17197880113","Census Tract 8801.13, Will County, Illinois","3827","609","null","null",
"1400000US17197880114","Census Tract 8801.14, Will County, Illinois","2662","355","null","null",
"1400000US17197880115","Census Tract 8801.15, Will County, Illinois","4525","1268","null","null",
"1400000US17197880116","Census Tract 8801.16, Will County, Illinois","2871","284","null","null",
"1400000US17197880117","Census Tract 8801.17, Will County, Illinois","3443","511","null","null",
"1400000US17197880118","Census Tract 8801.18, Will County, Illinois","4879","462","null","null",
"1400000US17197880119","Census Tract 8801.19, Will County, Illinois","4086","282","null","null",
"1400000US17197880122","Census Tract 8801.22, Will County, Illinois","7823","1234","null","null",
"1400000US17197880123","Census Tract 8801.23, Will County, Illinois","3863","504","null","null",
"1400000US17197880124","Census Tract 8801.24, Will County, Illinois","3662","438","null","null",
"1400000US17197880125","Census Tract 8801.25, Will County, Illinois","5056","356","null","null",
"1400000US17197880202","Census Tract 8802.02, Will County, Illinois","4817","472","null","null",
"1400000US17197880203","Census Tract 8802.03, Will County, Illinois","4085","835","null","null",
"1400000US17197880204","Census Tract 8802.04, Will County, Illinois","5412","762","null","null",
"1400000US17197880303","Census Tract 8803.03, Will County, Illinois","4438","776","null","null",
"1400000US17197880304","Census Tract 8803.04, Will County, Illinois","4723","354","null","null",
"1400000US17197880305","Census Tract 8803.05, Will County, Illinois","5179","563","null","null",
"1400000US17197880307","Census Tract 8803.07, Will County, Illinois","6302","688","null","null",
"1400000US17197880309","Census Tract 8803.09, Will County, Illinois","4753","488","null","null",
"1400000US17197880314","Census Tract 8803.14, Will County, Illinois","7363","627","null","null",
"1400000US17197880315","Census Tract 8803.15, Will County, Illinois","3012","287","null","null",
"1400000US17197880316","Census Tract 8803.16, Will County, Illinois","3440","487","null","null",
"1400000US17197880317","Census Tract 8803.17, Will County, Illinois","5191","550","null","null",
"1400000US17197880318","Census Tract 8803.18, Will County, Illinois","3316","518","null","null",
"1400000US17197880319","Census Tract 8803.19, Will County, Illinois","5039","448","null","null",
"1400000US17197880320","Census Tract 8803.20, Will County, Illinois","3837","515","null","null",
"1400000US17197880321","Census Tract 8803.21, Will County, Illinois","4637","986","null","null",
"1400000US17197880322","Census Tract 8803.22, Will County, Illinois","5890","864","null","null",
"1400000US17197880323","Census Tract 8803.23, Will County, Illinois","6106","670","null","null",
"1400000US17197880324","Census Tract 8803.24, Will County, Illinois","5197","469","null","null",
"1400000US17197880325","Census Tract 8803.25, Will County, Illinois","3257","442","null","null",
"1400000US17197880326","Census Tract 8803.26, Will County, Illinois","3159","423","null","null",
"1400000US17197880408","Census Tract 8804.08, Will County, Illinois","5181","479","null","null",
"1400000US17197880411","Census Tract 8804.11, Will County, Illinois","3581","575","null","null",
"1400000US17197880412","Census Tract 8804.12, Will County, Illinois","3912","417","null","null",
"1400000US17197880414","Census Tract 8804.14, Will County, Illinois","4551","469","null","null",
"1400000US17197880416","Census Tract 8804.16, Will County, Illinois","2966","263","null","null",
"1400000US17197880417","Census Tract 8804.17, Will County, Illinois","2544","265","null","null",
"1400000US17197880418","Census Tract 8804.18, Will County, Illinois","5533","661","null","null",
"1400000US17197880421","Census Tract 8804.21, Will County, Illinois","6266","681","null","null",
"1400000US17197880422","Census Tract 8804.22, Will County, Illinois","4275","646","null","null",
"1400000US17197880423","Census Tract 8804.23, Will County, Illinois","3171","738","null","null",
"1400000US17197880424","Census Tract 8804.24, Will County, Illinois","4718","714","null","null",
"1400000US17197880425","Census Tract 8804.25, Will County, Illinois","4350","369","null","null",
"1400000US17197880426","Census Tract 8804.26, Will County, Illinois","4206","384","null","null",
"1400000US17197880427","Census Tract 8804.27, Will County, Illinois","2739","755","null","null",
"1400000US17197880428","Census Tract 8804.28, Will County, Illinois","4622","679","null","null",
"1400000US17197880429","Census Tract 8804.29, Will County, Illinois","4437","652","null","null",
"1400000US17197880430","Census Tract 8804.30, Will County, Illinois","4029","841","null","null",
"1400000US17197880431","Census Tract 8804.31, Will County, Illinois","6926","1027","null","null",
"1400000US17197880432","Census Tract 8804.32, Will County, Illinois","4082","668","null","null",
"1400000US17197880502","Census Tract 8805.02, Will County, Illinois","5335","502","null","null",
"1400000US17197880503","Census Tract 8805.03, Will County, Illinois","4559","406","null","null",
"1400000US17197880508","Census Tract 8805.08, Will County, Illinois","3576","913","null","null",
"1400000US17197880509","Census Tract 8805.09, Will County, Illinois","4541","993","null","null",
"1400000US17197880510","Census Tract 8805.10, Will County, Illinois","2630","477","null","null",
"1400000US17197880511","Census Tract 8805.11, Will County, Illinois","3869","627","null","null",
"1400000US17197880601","Census Tract 8806.01, Will County, Illinois","2936","264","null","null",
"1400000US17197880602","Census Tract 8806.02, Will County, Illinois","3437","452","null","null",
"1400000US17197880701","Census Tract 8807.01, Will County, Illinois","4201","411","null","null",
"1400000US17197880702","Census Tract 8807.02, Will County, Illinois","2977","324","null","null",
"1400000US17197880901","Census Tract 8809.01, Will County, Illinois","5399","416","null","null",
"1400000US17197880903","Census Tract 8809.03, Will County, Illinois","2867","358","null","null",
"1400000US17197880905","Census Tract 8809.05, Will County, Illinois","3000","450","null","null",
"1400000US17197881001","Census Tract 8810.01, Will County, Illinois","4867","418","null","null",
"1400000US17197881002","Census Tract 8810.02, Will County, Illinois","5008","442","null","null",
"1400000US17197881005","Census Tract 8810.05, Will County, Illinois","3356","483","null","null",
"1400000US17197881006","Census Tract 8810.06, Will County, Illinois","2421","334","null","null",
"1400000US17197881007","Census Tract 8810.07, Will County, Illinois","6006","569","null","null",
"1400000US17197881009","Census Tract 8810.09, Will County, Illinois","7021","565","null","null",
"1400000US17197881010","Census Tract 8810.10, Will County, Illinois","4117","499","null","null",
"1400000US17197881011","Census Tract 8810.11, Will County, Illinois","3940","568","null","null",
"1400000US17197881012","Census Tract 8810.12, Will County, Illinois","2788","301","null","null",
"1400000US17197881105","Census Tract 8811.05, Will County, Illinois","6627","562","null","null",
"1400000US17197881107","Census Tract 8811.07, Will County, Illinois","2331","280","null","null",
"1400000US17197881108","Census Tract 8811.08, Will County, Illinois","6500","576","null","null",
"1400000US17197881109","Census Tract 8811.09, Will County, Illinois","4397","522","null","null",
"1400000US17197881111","Census Tract 8811.11, Will County, Illinois","2644","391","null","null",
"1400000US17197881112","Census Tract 8811.12, Will County, Illinois","5254","523","null","null",
"1400000US17197881113","Census Tract 8811.13, Will County, Illinois","5758","954","null","null",
"1400000US17197881115","Census Tract 8811.15, Will County, Illinois","4886","864","null","null",
"1400000US17197881116","Census Tract 8811.16, Will County, Illinois","4178","768","null","null",
"1400000US17197881201","Census Tract 8812.01, Will County, Illinois","2962","738","null","null",
"1400000US17197881202","Census Tract 8812.02, Will County, Illinois","2163","454","null","null",
"1400000US17197881301","Census Tract 8813.01, Will County, Illinois","3097","465","null","null",
"1400000US17197881302","Census Tract 8813.02, Will County, Illinois","1200","182","null","null",
"1400000US17197881401","Census Tract 8814.01, Will County, Illinois","3530","610","null","null",
"1400000US17197881402","Census Tract 8814.02, Will County, Illinois","3432","552","null","null",
"1400000US17197881500","Census Tract 8815, Will County, Illinois","3224","495","null","null",
"1400000US17197881601","Census Tract 8816.01, Will County, Illinois","2148","216","null","null",
"1400000US17197881603","Census Tract 8816.03, Will County, Illinois","3479","548","null","null",
"1400000US17197881604","Census Tract 8816.04, Will County, Illinois","2549","339","null","null",
"1400000US17197881700","Census Tract 8817, Will County, Illinois","3165","343","null","null",
"1400000US17197881800","Census Tract 8818, Will County, Illinois","4122","624","null","null",
"1400000US17197881900","Census Tract 8819, Will County, Illinois","3672","478","null","null",
"1400000US17197882000","Census Tract 8820, Will County, Illinois","2550","307","null","null",
"1400000US17197882100","Census Tract 8821, Will County, Illinois","3165","606","null","null",
"1400000US17197882200","Census Tract 8822, Will County, Illinois","4144","653","null","null",
"1400000US17197882300","Census Tract 8823, Will County, Illinois","3508","599","null","null",
"1400000US17197882400","Census Tract 8824, Will County, Illinois","4128","667","null","null",
"1400000US17197882500","Census Tract 8825, Will County, Illinois","1781","372","null","null",
"1400000US17197882601","Census Tract 8826.01, Will County, Illinois","3583","647","null","null",
"1400000US17197882602","Census Tract 8826.02, Will County, Illinois","2574","411","null","null",
"1400000US17197882701","Census Tract 8827.01, Will County, Illinois","2791","419","null","null",
"1400000US17197882702","Census Tract 8827.02, Will County, Illinois","3011","426","null","null",
"1400000US17197882801","Census Tract 8828.01, Will County, Illinois","2556","342","null","null",
"1400000US17197882802","Census Tract 8828.02, Will County, Illinois","3499","683","null","null",
"1400000US17197882900","Census Tract 8829, Will County, Illinois","2832","537","null","null",
